(32, 80, 101, 114, 99, 104)	2
(76, 111, 119, 101, 114)	3
(32, 119, 97, 103, 103, 115)	1
(32, 109, 109, 101, 97, 110)	1
(32, 104, 101, 110, 99, 101)	3
(32, 74, 117, 108, 105, 117, 115)	19
(32, 83, 97, 109, 97, 116, 104, 97)	4
(32, 105, 110, 116, 111, 120, 105, 99, 97, 116, 105, 110, 103)	1
(32, 100, 101, 97, 110)	8
(67, 108, 97, 121)	12
(32, 100, 114, 101, 115, 115, 105, 101, 115, 116)	1
(80, 97, 114, 116, 108, 121)	1
(70, 97, 114, 109, 115)	1
(65, 119, 119, 119, 119)	2
(32, 108, 101, 111, 116, 97, 114, 100)	7
(32, 76, 97, 114, 115)	8
(76, 97, 114, 115)	3
(32, 104, 101, 102, 116, 121)	8
(84, 117, 116, 111, 114)	23
(32, 110, 101, 103, 111, 116, 105, 97, 116, 101)	17
(32, 66, 101, 101, 98, 111)	28
(66, 101, 101, 98, 111)	2
(67, 108, 111, 116, 104)	2
(32, 112, 111, 99, 107, 101, 116, 98, 111, 111, 107)	4
(99, 104, 105, 109, 110, 101, 121)	3
(32, 69, 108, 105, 101)	2
(69, 108, 105, 101)	3
(66, 111, 98, 98, 108, 101)	4
(32, 72, 101, 115, 105, 116, 97, 116, 105, 110, 103)	2
(32, 100, 105, 102, 102, 117, 115, 101, 100)	3
(77, 111, 110, 100, 97, 121)	5
(32, 99, 108, 101, 97, 110, 105, 110)	2
(32, 69, 108, 108, 105, 101, 115)	2
(32, 114, 101, 112, 117, 103, 110, 97, 110, 116)	1
(32, 102, 108, 97, 114, 101, 115)	2
(100, 97, 114, 108, 105, 110, 103)	1
(32, 103, 108, 97, 109, 111, 114, 111, 117, 115)	8
(112, 114, 111, 115, 112, 101, 99, 116)	1
(32, 80, 76, 65, 89, 70, 85, 76)	2
(83, 117, 98, 115, 101, 113, 117, 101, 110, 116, 108, 121)	1
(32, 78, 111, 110, 116, 104, 101, 108, 101, 115, 115)	1
(32, 101, 110, 118, 101, 108, 111, 112)	6
(32, 102, 101, 115, 116, 97, 108)	1
(32, 109, 101, 100, 105, 99)	3
(32, 115, 112, 105, 99, 101, 98, 101, 114, 114, 121)	4
(32, 72, 101, 108, 111)	1
(32, 71, 114, 117, 109, 98, 108, 105, 101, 115)	2
(32, 76, 105, 112)	25
(32, 104, 111, 117, 115, 101, 119, 97, 114, 109, 105, 110, 103)	3
(32, 103, 97, 116, 111, 114)	10
(32, 115, 105, 99)	2
(32, 84, 111, 97, 115, 116, 101, 114, 115)	2
(85, 110, 110, 121)	1
(32, 85, 110, 110, 121)	3
(32, 80, 101, 101, 106)	9
(32, 110, 117, 109, 101, 114, 111, 117, 115)	7
(32, 67, 121)	1
(67, 121)	2
(32, 84, 97, 99, 111, 115)	3
(32, 115, 104, 101, 104, 97, 100)	1
(32, 105, 116, 115, 119, 97, 114, 109)	1
(32, 72, 117, 109, 109, 105, 110, 103, 98, 105, 114, 100, 115)	3
(72, 117, 109, 109, 105, 110, 103, 98, 105, 114, 100, 115)	1
(78, 111, 114, 109, 97, 108, 108, 121)	1
(32, 65, 67, 72, 79, 79)	2
(78, 111, 119, 97, 100, 97, 121, 115)	4
(32, 116, 111, 109, 99, 97, 116)	12
(70, 114, 105, 100, 103, 101, 121)	3
(32, 102, 114, 111, 99, 107)	4
(32, 100, 101, 99, 101, 105, 116)	2
(32, 104, 111, 110, 111, 117, 114, 97, 98, 108, 101)	2
(32, 82, 101, 115, 116, 111, 114, 97, 116, 105, 111, 110)	5
(32, 98, 108, 111, 116, 99, 104, 101, 115)	1
(75, 110, 101, 101)	5
(32, 101, 120, 112, 101, 100, 105, 116, 105, 111, 110, 115)	1
(66, 114, 101, 97, 100)	17
(32, 70, 114, 111, 115, 116, 105, 110, 103)	4
(32, 77, 117, 114, 112, 104)	3
(83, 107, 117, 108, 108, 121)	6
(32, 119, 114, 97, 110, 103, 108, 101)	2
(32, 82, 105, 98, 98, 111, 110)	7
(108, 101, 97, 100, 101, 114)	2
(32, 99, 111, 109, 101, 100, 105, 97, 110)	4
(32, 115, 97, 108)	1
(79, 76, 68)	1
(32, 74, 69, 69, 80)	1
(32, 70, 79, 82)	5
(89, 97, 121, 121, 121, 121, 121, 121)	1
(77, 111, 114, 97)	8
(32, 116, 121, 114, 97, 110, 116)	5
(32, 80, 105, 99, 99, 111)	5
(32, 77, 97, 114, 118, 101, 108, 111, 117, 115)	1
(85, 114, 103, 101)	5
(110, 117, 116, 115)	2
(32, 72, 101, 97, 118, 105, 101, 114)	1
(81, 117, 97, 99, 107, 101, 114, 115)	2
(32, 77, 101, 115, 115, 105)	2
(32, 114, 101, 109, 97, 105, 110, 100, 101, 114, 115)	1
(32, 77, 111, 115, 101, 121)	5
(77, 111, 115, 101, 121)	1
(32, 108, 101, 105, 115, 117, 114, 101)	4
(32, 100, 101, 99, 114, 101, 97, 115, 101, 115)	7
(77, 111, 100, 101, 115, 116, 121)	1
(32, 99, 111, 102, 102, 105, 110)	8
(32, 115, 116, 101, 101, 112, 108, 101)	6
(32, 83, 107, 121, 98, 105, 114, 100)	8
(118, 101, 110, 116)	1
(32, 84, 114, 97, 105, 110, 101, 114)	4
(32, 99, 104, 105, 114)	2
(32, 110, 117, 109, 98, 101, 114, 101, 114)	2
(108, 101, 97, 114, 110)	6
(32, 89, 101, 116, 116, 121)	4
(32, 79, 99, 116, 121)	6
(32, 100, 111, 117, 98, 108, 111, 111, 110)	2
(32, 115, 112, 114, 117, 99, 101)	6
(32, 97, 98, 111, 100, 101)	3
(73, 114, 97)	5
(111, 102, 102, 101, 114)	1
(32, 104, 105, 115, 102, 114, 105, 101, 110, 100)	1
(112, 101, 97, 116)	1
(32, 70, 97, 110, 115)	1
(32, 100, 97, 112, 112, 108, 101, 100)	3
(32, 116, 121, 114, 97, 110, 110, 121)	1
(32, 101, 120, 105, 99, 105, 116, 109, 101, 110, 116)	1
(104, 117, 103, 103, 105, 110, 103)	2
(32, 81, 117, 97, 114, 114, 101, 108, 115)	2
(32, 115, 97, 105, 110, 116, 115)	2
(32, 83, 110, 105, 102, 102, 105, 110, 103)	2
(98, 101, 116, 116, 101, 114)	4
(32, 117, 110, 115, 97, 102, 101, 108, 121)	1
(32, 67, 111, 110, 121)	10
(32, 66, 117, 100, 100)	1
(66, 117, 100, 100)	1
(32, 97, 115, 116, 114, 97, 110, 103, 101)	1
(32, 110, 111, 119, 97, 121)	1
(32, 114, 101, 112, 114, 101, 115, 101, 110, 116, 105, 110, 103)	3
(32, 115, 116, 97, 109, 112, 101, 100, 101)	2
(66, 101, 101, 122, 121)	4
(32, 119, 97, 116, 99, 104, 105, 103)	1
(32, 117, 110, 104, 101, 108, 112, 102, 117, 108)	7
(32, 67, 111, 114, 103, 105)	1
(32, 74, 97, 110, 110, 121)	10
(32, 104, 97, 105, 108, 115, 116, 111, 110, 101, 115)	5
(32, 116, 97, 105, 108, 112, 105, 112, 101)	4
(32, 110, 111, 100, 100, 101)	2
(32, 77, 97, 114, 105, 109)	1
(32, 83, 116, 117, 110, 110, 101, 100)	4
(32, 114, 101, 109, 97, 114, 107, 105, 110, 103)	2
(32, 112, 114, 101, 99, 97, 117, 116, 105, 111, 110)	11
(32, 74, 97, 107, 105)	6
(74, 97, 107, 105)	1
(32, 109, 97, 105, 100, 115, 101, 114, 118, 97, 110, 116, 115)	2
(32, 101, 120, 112, 101, 108, 108, 101, 100)	1
(32, 117, 110, 114, 97, 118, 101, 108, 105, 110, 103)	4
(32, 100, 101, 97, 100, 101)	1
(32, 80, 108, 117, 109, 115)	2
(32, 98, 101, 108, 99, 104, 105, 110, 103)	2
(65, 99, 111, 114, 110, 115)	11
(32, 69, 109, 109, 101, 108, 105, 110, 101)	5
(69, 109, 109, 101, 108, 105, 110, 101)	3
(119, 104, 101, 101, 101, 101, 101, 101, 101)	1
(32, 97, 101, 114, 111)	1
(32, 77, 117, 116, 116, 115)	12
(77, 117, 116, 116, 115)	1
(32, 116, 101, 110, 116, 97, 116, 105, 118, 101)	3
(80, 117, 100, 100, 105, 110, 103)	1
(32, 112, 111, 107, 100)	1
(32, 102, 101, 118, 101, 114, 105, 115, 104)	5
(32, 115, 110, 111, 119, 112, 105, 103)	4
(66, 114, 97, 105, 110, 121)	2
(32, 84, 117, 116, 117)	30
(80, 97, 108, 97, 99, 101)	1
(32, 65, 115, 116, 114, 111, 110, 97, 117, 116, 115)	1
(65, 99, 101)	14
(32, 67, 104, 97, 112, 101, 108)	1
(71, 117, 97, 114, 100, 115)	1
(32, 68, 105, 115, 99, 117, 115, 115)	10
(32, 99, 104, 117, 103, 103, 97)	3
(32, 114, 101, 99, 111, 103, 110, 105, 122, 97, 98, 108, 101)	2
(32, 69, 114, 117, 112, 116)	1
(32, 98, 111, 100, 105, 99, 101)	1
(32, 68, 101, 101, 112, 108, 121)	2
(32, 110, 111, 105, 99, 101, 115)	1
(32, 117, 110, 105, 115, 97, 117, 114)	6
(32, 100, 101, 116, 111, 110, 97, 116, 105, 111, 110)	3
(32, 77, 97, 106, 111, 114)	7
(32, 76, 101, 97, 110, 121)	7
(32, 115, 116, 111, 114, 101, 102, 114, 111, 110, 116)	1
(32, 112, 108, 97, 121, 100, 111, 104)	2
(32, 108, 97, 100, 101, 108, 101, 100)	1
(32, 80, 101, 97, 108)	1
(32, 110, 97, 117, 115, 101, 111, 117, 115)	3
(111, 112, 101, 110, 101, 114)	2
(32, 77, 195, 169, 109, 195, 169)	4
(77, 195, 169, 109, 195, 169)	2
(32, 97, 109, 98, 108, 101)	3
(32, 108, 111, 118, 105, 110, 103, 107, 105, 110, 100, 110, 101, 115, 115)	1
(32, 110, 117, 114, 116, 117, 114, 105, 110, 103)	5
(32, 67, 104, 97, 109, 112, 105, 111, 110, 115)	3
(32, 99, 111, 109, 109, 101, 110, 99, 105, 110, 103)	1
(32, 97, 119, 97, 114, 100, 105, 110, 103)	4
(83, 99, 105, 101, 110, 116, 105, 102, 105, 99, 97, 108, 108, 121)	1
(32, 101, 100, 105, 116, 105, 110, 103)	3
(66, 97, 98, 121, 115, 105, 116, 116, 101, 114)	3
(32, 66, 97, 98, 121, 115, 105, 116, 116, 101, 114)	3
(32, 115, 104, 111, 118, 101, 108, 102, 117, 108)	1
(32, 106, 117, 100, 100, 101, 114, 101, 100)	1
(70, 108, 111, 115, 121)	1
(32, 83, 110, 105, 102, 102, 121)	22
(83, 110, 105, 102, 102, 121)	2
(32, 71, 111, 116, 99, 104, 97)	1
(86, 105, 99, 116, 111, 114)	22
(110, 97, 116, 105, 111, 110)	3
(32, 68, 101, 112, 114, 101, 115, 115, 101, 100)	2
(83, 104, 114, 117, 103)	8
(32, 83, 117, 109, 115)	1
(32, 116, 105, 110, 110, 121)	2
(32, 105, 109, 112, 101, 114, 102, 101, 99, 116)	1
(32, 112, 108, 101, 116, 104, 111, 114, 97)	2
(32, 112, 108, 117, 99, 107, 121)	2
(32, 114, 101, 118, 101, 114, 115, 101, 114, 115)	3
(32, 103, 108, 117, 101, 121)	10
(32, 82, 111, 103)	4
(32, 115, 112, 111, 105, 108, 115, 112, 111, 114, 116)	6
(100, 105, 110, 110, 101, 114, 116, 105, 109, 101)	1
(32, 70, 105, 114, 101, 112, 105, 112, 101)	3
(32, 98, 117, 116, 116, 111, 110, 104, 111, 108, 101)	2
(32, 98, 117, 116, 116, 111, 110, 104, 111, 108, 101, 115)	1
(65, 108, 97)	3
(122, 97, 109)	7
(75, 105, 114, 97, 110)	7
(32, 75, 105, 114, 97, 110)	6
(32, 70, 101, 108, 116)	1
(32, 83, 111, 105, 108)	12
(32, 103, 111, 115, 115, 97, 109, 101, 114)	2
(32, 67, 111, 118, 101)	1
(32, 97, 114, 99, 104, 119, 97, 121)	5
(32, 109, 105, 109, 105, 99, 107, 101, 100)	5
(32, 116, 104, 101, 98, 111, 121)	6
(32, 118, 105, 116, 97, 108)	9
(70, 111, 114, 116, 121)	14
(86, 105, 110, 99, 101, 110, 116)	7
(32, 99, 108, 111, 115, 101, 110, 101, 115, 115)	5
(32, 117, 110, 100, 101, 110, 105, 97, 98, 108, 101)	2
(32, 111, 117, 115, 105, 100, 101)	1
(32, 83, 101, 97, 115)	1
(32, 115, 110, 101, 101, 114, 115)	1
(32, 66, 111, 117, 110, 99, 101, 114)	20
(66, 111, 117, 110, 99, 101, 114)	2
(32, 99, 108, 111, 116, 104, 101, 100)	2
(32, 68, 101, 118, 97, 115, 116, 97, 116, 101, 100)	2
(32, 117, 115, 101, 114, 115)	8
(32, 114, 101, 97, 99, 104, 101)	1
(67, 117, 98, 105, 101)	4
(75, 105, 116, 101, 114)	1
(116, 97, 108, 101)	7
(32, 80, 105, 112, 112, 105)	8
(80, 105, 112, 112, 105)	5
(32, 115, 111, 114, 114, 121, 115)	2
(104, 101, 97, 114, 116, 98, 114, 111, 107, 101, 110)	1
(32, 98, 111, 103, 103, 101, 100)	1
(32, 109, 111, 116, 111, 114, 99, 97, 114, 115)	2
(32, 83, 108, 117, 103, 103, 105, 115, 104)	7
(114, 97, 102, 102)	4
(32, 101, 120, 99, 101, 101, 100)	2
(32, 98, 101, 108, 108, 98, 111, 121)	1
(32, 66, 117, 121, 105, 110, 103)	3
(32, 70, 101, 114, 114, 97, 114, 105)	6
(70, 101, 114, 114, 97, 114, 105)	1
(80, 105, 99, 97, 115, 115, 111)	1
(32, 119, 111, 111, 100, 99, 117, 116, 116, 105, 110, 103)	2
(115, 116, 105, 116, 99, 104, 101, 115)	1
(102, 105, 110, 100, 101, 114)	6
(84, 79, 78, 73, 71, 72, 84)	1
(32, 77, 79, 86, 73, 69)	1
(32, 78, 73, 71, 72, 84)	1
(32, 109, 111, 117, 110, 116, 97, 105, 110, 103, 115)	1
(32, 71, 108, 97, 115, 115, 101, 115)	3
(32, 68, 105, 114, 101, 99, 116, 108, 121)	1
(32, 98, 105, 116, 116, 101, 114, 102, 97, 108, 108)	1
(32, 99, 104, 101, 114, 114, 105, 101, 100)	2
(32, 70, 97, 99, 101, 98, 111, 111, 107)	2
(105, 109, 112, 97, 116, 105, 101, 110, 116)	3
(101, 120, 112, 101, 114, 105, 101, 110, 99, 101)	2
(114, 111, 119)	5
(116, 105, 99, 107, 105, 110, 103)	1
(32, 101, 97, 103, 108, 101, 116, 115)	1
(32, 67, 104, 111, 99, 111)	27
(32, 116, 101, 101, 100)	2
(103, 117, 110, 115)	2
(32, 105, 110, 100, 101, 110, 116, 115)	1
(32, 103, 111, 115, 115, 105, 112)	10
(32, 103, 111, 115, 115, 105, 112, 105, 110, 103)	8
(83, 97, 116, 105, 115, 102, 121, 105, 110, 103)	1
(32, 102, 114, 111, 117, 110, 100)	1
(32, 68, 97, 116, 101, 115)	1
(32, 83, 108, 105, 116, 104, 101, 114, 121)	8
(65, 72, 72, 72)	4
(32, 109, 105, 108, 108, 105, 109, 101, 116, 114, 101)	1
(102, 105, 114, 101, 115)	1
(83, 97, 110, 100, 98, 111, 120)	4
(32, 80, 111, 108, 97, 114)	24
(99, 114, 97, 110, 98, 101, 114, 114, 121)	2
(32, 99, 111, 110, 115, 117, 108, 116)	3
(32, 117, 110, 105, 110, 118, 105, 116, 105, 110, 103)	3
(32, 100, 101, 118, 105, 115, 101)	2
(32, 71, 108, 105, 109)	9
(32, 117, 110, 108, 111, 111, 115, 101, 100)	1
(32, 115, 112, 121, 103, 108, 97, 115, 115, 101, 115)	1
(74, 117, 105, 99, 121)	7
(32, 66, 97, 114)	8
(32, 74, 117, 105, 99, 121)	22
(32, 77, 97, 103, 112, 105, 101)	3
(103, 105, 103)	2
(32, 115, 104, 105, 110, 110, 101, 100)	2
(32, 112, 114, 101, 116, 116, 105, 108, 121)	2
(102, 111, 114, 119, 97, 114, 100)	9
(32, 99, 117, 114, 114, 105, 101, 115)	2
(32, 115, 97, 109, 112, 108, 105, 110, 103)	5
(119, 97, 118, 101, 115)	1
(32, 100, 105, 115, 99, 111, 117, 114, 97, 103, 105, 110, 103)	5
(32, 110, 111, 105, 115, 101, 109, 97, 107, 101, 114, 115)	2
(32, 85, 83, 65)	5
(32, 90, 101, 101, 98, 97)	14
(32, 78, 111, 110, 111)	5
(119, 111, 108, 102)	12
(32, 98, 117, 115, 105, 110, 101, 115, 115, 119, 111, 109, 97, 110)	3
(32, 74, 111, 114, 114, 97)	8
(74, 111, 114, 114, 97)	1
(32, 68, 114, 101, 97, 109, 121)	32
(32, 115, 116, 114, 97, 105, 110, 115)	3
(77, 111, 110, 105, 107, 97)	2
(32, 77, 111, 110, 105, 107, 97)	4
(32, 112, 105, 112, 101, 108, 105, 110, 101)	1
(84, 105, 109, 109, 109, 121)	1
(84, 111, 101, 115)	2
(32, 100, 111, 106, 111)	1
(32, 102, 117, 114, 114, 105, 101, 114)	7
(32, 119, 105, 103, 103, 108, 105, 101, 114)	2
(32, 115, 112, 97, 103, 101, 116, 116, 105)	1
(116, 104, 105, 110, 103, 115)	4
(32, 115, 112, 101, 97, 114, 107)	1
(115, 116, 114, 117, 103, 103, 108, 101)	4
(32, 115, 110, 111, 119, 103, 105, 114, 108)	1
(68, 105, 114, 116)	5
(102, 111, 114, 101, 115, 101, 101)	1
(32, 102, 111, 114, 101, 115, 97, 119)	2
(83, 112, 111, 111, 110, 115)	3
(32, 66, 117, 122, 122, 98, 121)	11
(32, 78, 111, 116, 105, 99, 101)	3
(32, 83, 107, 101, 108, 101)	7
(83, 107, 101, 108, 101)	1
(32, 116, 117, 114, 110, 101, 114)	5
(115, 116, 97, 103, 101)	1
(32, 74, 105, 109, 105)	21
(74, 105, 109, 105)	5
(32, 65, 103, 114, 101, 101)	1
(112, 117, 115, 104, 101, 100)	2
(32, 112, 105, 110, 107, 105, 101, 115)	5
(103, 105, 118, 101, 110)	1
(32, 67, 104, 105, 114, 112, 105, 101)	19
(67, 104, 105, 114, 112, 105, 101)	4
(32, 72, 97, 114, 114, 105, 115, 111, 110, 115)	4
(32, 99, 104, 97, 110, 103, 101, 97, 98, 108, 101)	1
(32, 67, 65, 84, 83)	1
(32, 65, 76, 76, 79, 87, 69, 68)	2
(32, 73, 83)	15
(32, 79, 85, 82)	3
(32, 80, 79, 83, 84)	1
(32, 69, 97, 114, 115)	10
(32, 69, 97, 114, 114, 105, 110, 103, 115)	2
(99, 114, 111, 99, 111, 100, 105, 108, 101)	6
(32, 119, 104, 97, 116, 121, 111, 117)	1
(32, 66, 108, 97, 110, 107, 121)	8
(32, 76, 117, 97, 110, 97)	5
(76, 117, 97, 110, 97)	1
(32, 102, 114, 97, 109, 105, 110, 103)	3
(32, 97, 99, 101, 100)	9
(32, 75, 97, 110, 115, 97, 115)	1
(32, 115, 116, 105, 99, 107, 98, 97, 108, 108)	1
(32, 105, 110, 115, 105, 116, 101, 100)	1
(32, 98, 97, 108, 100, 105, 110, 103)	2
(65, 109, 97, 110)	8
(32, 65, 109, 97, 110)	18
(68, 114, 121, 101, 114)	1
(80, 101, 97, 99, 111, 99, 107)	2
(78, 97, 114, 119, 104, 97, 108)	1
(32, 110, 97, 114, 119, 104, 97, 108, 115)	1
(32, 119, 105, 110, 107, 101, 121)	4
(32, 112, 97, 114, 101, 110, 116, 97, 115)	1
(32, 80, 117, 110, 99, 104, 105, 110, 103)	1
(32, 111, 108, 100, 101, 114, 116, 111)	1
(32, 99, 111, 109, 105, 116, 116, 101, 100)	1
(32, 52, 50)	5
(32, 101, 105, 103, 104, 116, 104)	11
(32, 116, 119, 101, 108, 102, 116, 104)	5
(32, 116, 104, 105, 114, 116, 101, 101, 110, 116, 104)	1
(32, 102, 111, 117, 114, 116, 101, 101, 110, 116, 104)	1
(32, 102, 105, 102, 116, 101, 101, 110, 116, 104)	1
(32, 115, 105, 120, 116, 101, 101, 110, 116, 104)	1
(32, 115, 101, 118, 101, 110, 116, 101, 101, 110, 116, 104)	1
(32, 101, 105, 103, 104, 116, 101, 101, 110, 116, 104)	2
(32, 110, 105, 110, 101, 116, 101, 101, 110, 116, 104)	1
(32, 116, 119, 101, 110, 116, 105, 101, 116, 104)	1
(116, 104, 105, 114, 100)	1
(102, 111, 117, 114, 116, 104)	2
(102, 105, 102, 116, 104)	1
(115, 105, 120, 116, 104)	1
(115, 101, 118, 101, 110, 116, 104)	1
(101, 105, 103, 104, 116, 104)	1
(110, 105, 110, 116, 104)	1
(32, 102, 105, 110, 97, 108, 121)	1
(72, 101, 108, 105, 117, 109)	2
(32, 116, 114, 101, 97, 100)	5
(32, 112, 114, 111, 109, 111, 116, 101)	3
(32, 112, 117, 110, 107)	5
(32, 97, 110, 116, 105, 100, 111, 116, 101)	11
(32, 116, 104, 117, 110, 100, 101, 114, 115, 116, 111, 114, 109, 115)	21
(32, 115, 101, 108, 102, 105, 101, 115, 116)	1
(83, 113, 117, 101, 108, 99, 104)	1
(78, 101, 114, 118, 111, 117, 115, 108, 121)	6
(32, 86, 101, 116, 101, 114, 97, 110, 115)	1
(32, 111, 114, 101, 115)	1
(32, 116, 111, 117, 115, 108, 105, 110, 103)	9
(32, 79, 119, 110)	4
(99, 104, 111, 111, 115, 101, 114)	1
(32, 83, 113, 117, 105, 100, 108, 121)	4
(32, 116, 111, 109, 109, 121)	5
(32, 82, 97, 104, 105, 109)	11
(32, 65, 110, 101, 101, 115, 97)	2
(65, 110, 101, 101, 115, 97)	4
(32, 80, 101, 97, 114, 108, 121)	6
(32, 109, 111, 104, 97, 119, 107, 115)	1
(66, 119, 97, 107)	1
(32, 98, 119, 97, 107)	2
(32, 72, 105, 103, 103, 105, 110, 115)	7
(32, 105, 110, 115, 101, 114, 116, 115)	1
(32, 90, 101, 97, 108, 97, 110, 100)	6
(101, 110, 105, 110, 103)	1
(65, 117, 98, 114, 101, 121)	9
(32, 65, 117, 98, 114, 101, 121)	6
(32, 115, 97, 114, 100, 105, 110, 101)	11
(32, 111, 109, 101, 108, 101, 116, 116, 101, 115)	4
(32, 65, 105, 100)	2
(32, 99, 121, 109, 98, 97, 108)	4
(32, 74, 105)	1
(74, 105)	3
(108, 101, 116, 116, 101, 114, 115)	2
(32, 97, 110, 100, 99, 97, 114, 101, 102, 114, 101, 101)	1
(83, 99, 114, 97, 116, 99, 104, 105, 110, 103)	1
(32, 111, 112, 112, 111, 115, 105, 116, 105, 111, 110)	4
(32, 113, 117, 101, 115, 97, 100, 105, 108, 108, 97)	5
(32, 99, 111, 108, 111, 110, 105, 101, 115)	2
(65, 65, 65, 65, 72, 72, 72)	1
(32, 118, 97, 112, 111, 114)	6
(32, 117, 110, 112, 97, 99, 107, 115)	10
(32, 75, 111, 114, 101, 97)	4
(32, 99, 121, 108, 105, 110, 100, 101, 114, 115)	2
(68, 73, 83, 71, 85, 83, 84, 73, 78, 71)	1
(32, 99, 111, 110, 115, 105, 115, 116, 105, 110, 103)	1
(32, 121, 101, 108, 108, 105, 110, 103, 115)	1
(69, 99, 115, 116, 97, 116, 105, 99)	1
(32, 98, 111, 114)	1
(32, 84, 119, 105, 114, 108)	13
(32, 74, 117, 109, 112, 101, 114, 115)	2
(32, 99)	14
(32, 114, 111, 108, 101, 112, 108, 97, 121, 101, 100)	1
(32, 70, 105, 116, 122)	17
(83, 108, 97, 117, 103, 104, 116, 101, 114, 104, 111, 117, 115, 101)	2
(86, 105, 118)	7
(32, 86, 105, 118)	23
(32, 65, 103, 114, 101, 101, 100)	4
(32, 115, 113, 101, 97, 107)	1
(32, 111, 108, 100, 119, 111, 109, 97, 110)	1
(32, 115, 97, 116, 105, 97, 116, 101, 100)	1
(32, 83, 67, 65, 82, 89)	2
(32, 70, 79, 82, 69, 83, 84)	2
(32, 72, 101, 115, 116, 101, 114)	6
(32, 97, 110, 100, 74, 105, 109, 109, 121)	2
(32, 67, 114, 105, 115, 112, 121)	34
(32, 78, 117, 103, 103, 101, 116, 115)	1
(112, 114, 111, 100, 117, 99, 116)	1
(32, 102, 111, 111, 116, 115, 116, 101, 112)	2
(32, 114, 101, 118, 101, 108, 97, 116, 105, 111, 110)	5
(32, 112, 114, 105, 110, 99, 101, 108, 121)	3
(72, 69, 65, 76, 73, 78, 71)	1
(32, 67, 69, 78, 84, 69, 82)	1
(32, 77, 111, 115, 113, 117, 105, 116, 111, 115)	4
(32, 114, 111, 116, 116, 121)	8
(32, 80, 111, 116, 115)	4
(32, 115, 112, 105, 99)	1
(32, 112, 106)	4
(32, 117, 110, 100, 101, 114, 98, 114, 117, 115, 104)	7
(32, 68, 97, 114, 99, 121)	14
(32, 83, 101, 110, 100, 121)	7
(83, 101, 110, 100, 121)	1
(32, 108, 97, 115, 101, 114, 108, 105, 107, 101)	1
(75, 101, 108, 108, 101, 121)	5
(32, 75, 101, 108, 108, 101, 121)	6
(32, 65, 100, 101, 108, 108, 97)	6
(32, 97, 110, 100, 72, 101, 114, 111)	1
(32, 119, 101, 101, 100, 107, 105, 108, 108, 101, 114)	1
(82, 97, 109, 98, 111)	1
(32, 115, 104, 97, 112, 101, 114)	2
(32, 111, 117, 116, 112, 108, 97, 121)	2
(66, 114, 117, 115, 104, 121)	3
(32, 117, 110, 115, 116, 114, 105, 110, 103)	1
(32, 97, 114, 99, 115)	9
(32, 67, 97, 114, 108, 97, 110, 100)	2
(32, 75, 110, 105, 103, 104, 116, 108, 121)	5
(69, 120, 112, 105, 114, 101, 100)	1
(32, 114, 101, 110, 101, 119)	8
(32, 97, 100, 100, 105, 99, 116, 101, 100)	5
(32, 117, 99, 104)	1
(32, 97, 108, 116, 101, 114, 101, 100)	7
(32, 72, 111, 108, 97)	6
(66, 114, 105, 100, 103, 121)	1
(32, 66, 114, 105, 100, 103, 121)	7
(32, 82, 111, 99, 107, 101, 114)	9
(82, 111, 99, 107, 101, 114)	1
(32, 83, 97, 99, 104, 97)	30
(83, 97, 99, 104, 97)	6
(84, 114, 101, 97, 115, 117, 114, 101, 115)	8
(100, 105, 115, 99, 111, 118, 101, 114)	2
(32, 103, 111, 108, 102, 98, 97, 108, 108)	1
(32, 111, 118, 101, 114, 101, 115, 116, 105, 109, 97, 116, 101)	4
(32, 99, 111, 110, 115, 111, 108, 105, 110, 103)	1
(32, 81, 117, 99, 107)	1
(32, 77, 117, 110, 99, 104, 107, 105, 110)	11
(77, 117, 110, 99, 104, 107, 105, 110)	2
(32, 109, 97, 114, 107, 115, 109, 97, 110)	1
(32, 110, 111, 116, 99, 105, 101, 100)	1
(32, 85, 110, 102, 111, 114, 116, 117, 110, 97, 116, 101, 108, 101, 121)	1
(32, 85, 110, 102, 97, 109, 105, 108, 105, 97, 114)	1
(72, 101, 101, 101, 108, 108, 111)	1
(32, 112, 101, 114, 105, 111, 100, 115)	7
(32, 82, 101, 99, 101, 110, 116, 108, 121)	4
(32, 77, 97, 116, 116, 104, 101, 119, 115)	6
(77, 97, 116, 116, 104, 101, 119, 115)	1
(68, 105)	1
(100, 105, 99)	1
(32, 113, 117, 105, 99, 107, 108, 101, 121)	1
(32, 100, 105, 115, 116, 105, 110, 99, 116, 105, 111, 110)	1
(32, 105, 109, 112, 101, 114, 115, 111, 110, 97, 116, 105, 111, 110)	1
(109, 111, 100, 101, 115, 116)	4
(32, 105, 108, 108, 101, 103, 97, 108, 108, 121)	4
(32, 98, 117, 102, 102, 101, 116, 101, 100)	3
(32, 112, 105, 116, 116, 101, 100)	1
(32, 97, 112, 112, 114, 101, 104, 101, 110, 115, 105, 118, 101, 108, 121)	2
(32, 78, 101, 115, 116, 115)	2
(32, 115, 110, 97, 122, 122, 121)	5
(32, 119, 111, 114, 109, 119, 111, 111, 100)	1
(32, 76, 105, 111, 110, 101, 121)	7
(76, 105, 111, 110, 101, 121)	1
(32, 115, 104, 105, 112, 112, 105, 110, 103)	3
(32, 115, 110, 117, 102, 102, 108, 101)	3
